ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
190	"ENSG00000107669.17_2"	"ATE1"	chr10	-	123658355	123658484	123659380	123659509	123629520	123629553	123661905	123662135	190	0,0,0,0,0,0,0,0,0,0,0,0,0	0,61,0,0,0,0,0,0,5,0,200,141,0	0,0,0,0,0,13,0,0,0,0	0,662,0,0,0,53,1,0,248,0	279	279	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,NA	NA,0.0,NA,NA,NA,0.197,0.0,NA,0.0,NA	-0.049
208	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179047892	179048036	179048242	179048398	179046269	179046408	179050037	179050165	208	0,39,0,0,1,9,0,0,0,0,0,0,0	0,165,0,0,0,7,0,0,0,0,0,0,0	1,0,0,0,0,12,67,0,0,0	0,0,0,0,0,64,206,0,0,0	306	294	1	1.0	NA,0.185,NA,NA,1.0,0.553,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,0.153,0.238,NA,NA,NA	0.116
210	"ENSG00000092108.20_2"	"SCFD1"	chr14	+	31103152	31103243	31108982	31109070	31099682	31099771	31112521	31112611	210	0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,0,0,0,0,0,0,0,0,15,0,0	0,189,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	241	238	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	-1.0
214	"ENSG00000111554.14_1"	"MDM1"	chr12	-	68719220	68719355	68720436	68720801	68716852	68717020	68724886	68725001	214	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,4,18,0,1,0	0,0,0,0,0,0,11,0,0,0	515	285	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,0.475,NA,1.0,NA	0.175
215	"ENSG00000225241.3"	"RP11-640M9.2"	chr1	+	144606837	144607061	144614839	144614993	144606368	144606510	144615095	144615303	215	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,6,0,0,0,0,0	0,0,0,0,0,0,0,99,0,0	0,0,0,0,0,0,0,0,0,0	374	304	1	1.0	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-1.0
217	"ENSG00000074416.13_2"	"MGLL"	chr3	-	127413817	127414033	127429418	127429508	127410959	127411166	127439895	127440006	217	4,0,0,0,0,0,0,0,0,0,52,0,0	0,0,0,0,0,0,0,0,1,0,522,0,0	0,0,0,0,0,6,0,0,0,204	0,0,0,0,0,43,235,0,59,0	240	366	1	1.0	1.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,0.132,NA,NA	NA,NA,NA,NA,NA,0.175,0.0,NA,0.0,1.0	0.084
225	"ENSG00000102878.16_2"	"HSF4"	chr16	+	67201377	67201502	67201726	67201850	67201022	67201125	67202733	67202839	225	0,87,0,0,1,0,0,0,2,0,0,0,558	0,62,0,0,0,36,0,0,35,0,0,0,0	0,0,0,0,0,0,0,4,0,0	0,0,0,0,0,0,0,0,0,24	275	274	1	1.0	NA,0.583,NA,NA,1.0,0.0,NA,NA,0.054,NA,NA,NA,1.0	NA,NA,NA,NA,NA,NA,NA,1.0,NA,0.0	0.027
229	"ENSG00000103351.12_2"	"CLUAP1"	chr16	+	3556330	3556415	3558288	3558468	3554719	3554831	3562382	3562478	229	0,2,0,0,0,0,0,0,19,0,0,0,0	0,29,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,66,0,0,0	0,0,0,0,0,0,0,0,0,0	235	330	1	1.0	NA,0.088,0.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.637
233	"ENSG00000149582.15_2"	"TMEM25"	chr11	+	118402864	118403176	118403631	118403922	118402489	118402586	118404571	118404602	233	0,81,0,0,0,0,0,0,0,0,0,0,172	0,1,927,0,0,2,0,0,56,0,0,0,0	0,0,0,0,0,0,0,0,0,0	116,0,0,0,0,12,0,0,0,0	462	441	1	1.0	NA,0.987,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,NA,1.0	0.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.397
258	"ENSG00000099246.16_1"	"RAB18"	chr10	+	27815756	27815818	27822663	27822782	27798803	27798859	27822856	27822923	258	0,31,0,0,0,0,0,0,0,0,0,0,0	10,59,0,91,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,10,20,0,0,0	212	269	1	1.0	0.0,0.4,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA	0.133
260	"ENSG00000132970.12_2"	"WASF3"	chr13	+	27250685	27250861	27254171	27254338	27246008	27246126	27255190	27255457	260	0,117,0,0,0,0,0,0,29,0,1,0,0	0,2,0,0,0,0,0,0,25,0,0,0,0	318,4,0,0,0,0,0,176,31,0	0,0,0,0,0,2,379,0,241,0	326	317	1	1.0	NA,0.983,NA,NA,NA,NA,NA,NA,0.53,NA,1.0,NA,NA	1.0,1.0,NA,NA,NA,0.0,0.0,1.0,0.111,NA	0.319
267	"ENSG00000065882.15_2"	"TBC1D1"	chr4	+	38053519	38053681	38054726	38054846	38051238	38051519	38055819	38055959	267	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,165,0,0	0,0,0,0,0,3,6,0,0,0	0,0,0,0,0,0,0,0,0,0	312	270	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA	-1.0
268	"ENSG00000115020.16_2"	"PIKFYVE"	chr2	+	209138744	209138777	209141435	209141554	209138307	209138457	209150449	209150657	268	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,20,0,0,0,0,0,0,0,0	0,0,0,0,0,0,2,0,0,0	0,0,0,0,0,147,0,0,0,0	183	269	1	1.0	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,1.0,NA,NA,NA	-0.5
277	"ENSG00000213930.11_2"	"GALT"	chr9	+	34647488	34647564	34647828	34647958	34647085	34647255	34648111	34648168	277	0,22,0,0,0,0,0,4,7,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0	226	280	1	1.0	NA,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
280	"ENSG00000006695.10_1"	"COX10"	chr17	+	13980051	13980373	14005434	14005559	13977639	13977773	14063193	14063264	280	0,26,0,0,0,0,0,51,0,0,0,0,0	0,9,0,0,0,0,0,0,0,0,0,0,0	0,15,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	472	275	1	1.0	NA,0.627,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	-0.186
284	"ENSG00000275131.2_2"	"CH17-472G23.4"	chr1	-	144857611	144857728	144859758	144859998	144856815	144857042	144863317	144863442	284	0,83,0,0,0,0,0,284,0,0,0,0,0	31,93,0,0,197,120,0,0,0,0,1,0,0	288,0,0,0,2,38,0,0,222,0	0,0,0,0,0,75,0,0,0,0	390	267	1	1.0	0.0,0.379,NA,NA,0.0,0.0,NA,1.0,NA,NA,0.0,NA,NA	1.0,NA,NA,NA,1.0,0.258,NA,NA,1.0,NA	-0.585
289	"ENSG00000157426.13_1"	"AASDH"	chr4	-	57244313	57244630	57248642	57248763	57237616	57237809	57250235	57250507	289	0,0,0,0,0,0,0,0,0,0,2,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,32,0,0,0,0	271	467	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
293	"ENSG00000157800.17_1"	"SLC37A3"	chr7	-	140058439	140058585	140064207	140064291	140055467	140055564	140069389	140069482	293	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,150,0,0	0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0	234	296	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-1.0
312	"ENSG00000023228.13_2"	"NDUFS1"	chr2	-	207014541	207014649	207017142	207017234	207013743	207013820	207018341	207018406	312	0,0,0,0,0,0,0,0,0,0,10,0,0	0,0,0,0,0,0,0,254,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,98,43,0,0	242	258	1	1.0	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,0.0,0.0,NA,NA	0.5
316	"ENSG00000111906.17_1"	"HDDC2"	chr6	-	125613986	125614055	125619795	125619962	125598247	125598386	125621683	125621805	316	0,34,0,0,0,0,0,0,0,0,0,0,0	0,3,0,0,0,0,0,0,24,623,0,0,0	0,0,0,0,0,0,194,0,0,0	0,0,0,0,0,0,0,102,0,0	317	219	1	1.0	NA,0.887,NA,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,0.0,NA,NA	-0.204
334	"ENSG00000031823.14_2"	"RANBP3"	chr19	-	5951403	5951607	5957928	5957984	5941809	5941846	5978071	5978096	334	0,0,0,0,0,0,0,0,0,41,0,0,0	0,12,0,0,0,0,0,0,4,0,0,0,0	0,0,0,0,0,0,132,0,0,0	445,0,0,0,0,0,0,0,0,0	206	354	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,0.0,1.0,NA,NA,NA	0.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.167
350	"ENSG00000059588.9_1"	"TARBP1"	chr1	-	234534127	234534299	234536598	234536694	234529391	234529583	234536926	234537008	350	3,1,0,178,0,0,0,0,0,0,0,2,0	0,209,353,248,0,184,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,72,0,0,81,190	246	322	1	1.0	1.0,0.006,0.0,0.484,NA,0.0,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,0.018,NA,NA,0.0,0.0	0.409
356	"ENSG00000129197.14_1"	"RPAIN"	chr17	+	5329290	5329402	5329555	5329619	5326088	5326149	5331390	5331531	356	0,0,361,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,386,0	262	214	1	1.0	NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,0.0,NA	0.5
357	"ENSG00000129197.14_1"	"RPAIN"	chr17	+	5329290	5329619	5331390	5331531	5326088	5326149	5335861	5336196	357	0,5,361,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,14,0,0,0	479	291	1	1.0	NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,0.0,NA,NA,NA	0.5
371	"ENSG00000143416.20_2"	"SELENBP1"	chr1	-	151341479	151341665	151341917	151342030	151340674	151340795	151342188	151342245	371	0,56,0,0,0,0,0,0,4,0,0,0,0	0,0,0,83,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,11,0,0,0,0,0	263	336	1	1.0	NA,1.0,NA,0.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA	0.667
375	"ENSG00000077254.14_2"	"USP33"	chr1	-	78180298	78180468	78181426	78181553	78178884	78178966	78183551	78183732	375	1,127,0,0,0,0,0,0,1,0,472,6,1	0,0,0,0,0,253,0,0,0,0,19,0,0	0,0,0,0,0,47,148,106,1,0	0,0,0,0,0,0,179,58,2,155	277	320	1	1.0	1.0,1.0,NA,NA,NA,0.0,NA,NA,1.0,NA,0.966,1.0,1.0	NA,NA,NA,NA,NA,1.0,0.489,0.679,0.366,0.0	0.345
377	"ENSG00000108654.12_2"	"DDX5"	chr17	-	62500339	62500436	62500794	62500960	62500100	62500234	62502193	62502407	377	76,192,806,0,51,249,0,1,75,0,193,12,0	0,111,8,0,123,1,0,4,68,0,0,0,0	16,290,0,0,0,97,607,30,6,0	0,180,0,0,22,1,291,28,148,6	316	247	1	1.0	1.0,0.575,0.987,NA,0.245,0.995,NA,0.163,0.463,NA,1.0,1.0,NA	1.0,0.557,NA,NA,0.0,0.987,0.62,0.456,0.031,0.0	0.258
378	"ENSG00000076928.17_2"	"ARHGEF1"	chr19	+	42409100	42409188	42409326	42409413	42408367	42408535	42409911	42409979	378	0,45,0,0,0,0,0,0,0,0,0,0,0	0,54,0,0,0,10,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,85	0,0,0,0,0,28,0,0,0,0	238	237	1	1.0	NA,0.454,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,1.0	-0.273
379	"ENSG00000152601.17_2"	"MBNL1"	chr3	+	152173330	152173366	152174055	152174150	152165408	152165562	152177059	152177134	379	0,0,0,0,0,1,0,0,0,0,0,0,0	0,2,0,0,0,57,0,0,0,0,0,0,0	0,38,0,0,0,0,2,0,0,0	0,0,0,0,0,28,56,0,0,0	186	245	1	1.0	NA,0.0,NA,NA,NA,0.023,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,0.0,0.045,NA,NA,NA	-0.337
381	"ENSG00000198467.13_2"	"TPM2"	chr9	-	35684728	35684804	35685060	35685136	35684484	35684547	35685265	35685336	381	0,0,0,0,0,0,0,0,0,0,183,0,0	0,0,226,0,0,8,0,0,0,0,9,0,0	0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,50,24,0,1	226	226	1	1.0	NA,NA,0.0,NA,NA,0.0,NA,NA,NA,NA,0.953,NA,NA	NA,1.0,NA,NA,NA,NA,0.0,0.0,NA,0.0	0.068
383	"ENSG00000105669.13_2"	"COPE"	chr19	-	19017768	19017921	19021779	19021880	19016384	19016438	19023792	19023855	383	0,2,0,0,0,0,0,0,0,0,183,0,0	2,18,0,0,0,391,0,0,0,0,0,0,0	0,0,0,0,0,10,139,0,0,0	0,484,0,0,0,52,53,0,0,0	251	303	1	1.0	0.0,0.118,NA,NA,NA,0.0,NA,NA,NA,NA,1.0,NA,NA	NA,0.0,NA,NA,NA,0.188,0.76,NA,NA,NA	-0.037
388	"ENSG00000182389.19_2"	"CACNB4"	chr2	-	152717224	152717334	152727044	152727125	152711737	152711889	152728930	152729007	388	0,40,0,0,0,0,0,0,0,0,0,0,0	1,147,0,0,0,0,1,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,161,0,0,0,0,103,0,0,0	231	260	1	1.0	0.0,0.234,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,0.0,NA,NA,NA	0.059
389	"ENSG00000182389.19_2"	"CACNB4"	chr2	-	152717224	152717334	152727044	152729007	152711737	152711889	152732939	152733070	389	52,34,0,0,0,0,0,0,0,0,9,4,0	1,147,0,0,0,0,1,1,0,0,0,0,0	305,0,0,0,4,178,31,0,91,0	0,161,0,0,0,0,103,0,0,0	2113	260	1	1.0	0.865,0.028,NA,NA,NA,NA,0.0,0.0,NA,NA,1.0,1.0,NA	1.0,0.0,NA,NA,1.0,1.0,0.036,NA,1.0,NA	-0.191
394	"ENSG00000111481.9_2"	"COPZ1"	chr12	+	54737008	54737100	54739243	54739299	54735989	54736071	54741550	54741628	394	0,16,0,0,0,0,0,0,0,0,0,0,0	0,64,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,6,9,0,0	0,0,0,0,0,56,0,7,0,0	242	206	1	1.0	NA,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,1.0,0.523,NA,NA	-0.333
405	"ENSG00000152359.14_2"	"POC5"	chr5	-	75001528	75001612	75003561	75003700	74998429	74998635	75008678	75008776	405	0,0,0,0,0,0,0,0,0,0,0,0,0	0,46,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,59,175,0,0,0,0	0,0,0,0,0,4,0,0,0,0	289	234	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,1.0,0.973,NA,NA,NA,NA	-0.986
407	"ENSG00000110888.17_2"	"CAPRIN2"	chr12	-	30872012	30872159	30873744	30873849	30869441	30869610	30876192	30876248	407	0,18,0,49,0,0,0,0,0,2,0,1,0	0,296,220,0,0,84,0,0,19,0,826,1,0	0,0,0,0,0,0,0,9,0,0	1,1,0,0,0,60,1,3,0,0	255	297	1	1.0	NA,0.066,0.0,1.0,NA,0.0,NA,NA,0.0,1.0,0.0,0.538,NA	0.0,0.0,NA,NA,NA,0.0,0.0,0.777,NA,NA	0.17
422	"ENSG00000087085.13_2"	"ACHE"	chr7	-	100488789	100488959	100490328	100490439	100487831	100487956	100490785	100491854	422	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,1	42,0,0,0,0,0,5,0,0,0	0,0,0,0,0,0,0,0,0,0	261	320	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0	1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-1.0
436	"ENSG00000206562.11_2"	"METTL6"	chr3	-	15455527	15455669	15457004	15457090	15452836	15452944	15457278	15457449	436	0,0,0,0,125,0,0,0,0,0,0,0,0	0,7,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,112,0,0	0,0,0,0,0,0,0,0,0,0	236	292	1	1.0	NA,0.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-0.5
439	"ENSG00000127314.17_2"	"RAP1B"	chr12	+	69045774	69045831	69047891	69048032	69044179	69044248	69050085	69050229	439	60,0,0,0,0,0,0,0,0,0,1,0,0	0,125,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,98,0,0	207	291	1	1.0	1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,NA	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.5
440	"ENSG00000127314.17_2"	"RAP1B"	chr12	+	69047891	69048032	69050085	69050229	69045774	69045831	69050880	69050997	440	59,0,0,0,0,0,0,0,0,0,7,2,0	0,148,0,0,0,0,0,0,0,0,1,238,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,5,0,344	291	294	1	1.0	1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.876,0.008,NA	NA,NA,NA,NA,NA,0.0,NA,0.0,NA,0.0	0.471
444	"ENSG00000148660.20_1"	"CAMK2G"	chr10	-	75585036	75585105	75587846	75587879	75583797	75583842	75597225	75597269	444	52,142,0,2,0,389,0,0,0,0,11,0,0	0,109,8,46,0,283,0,0,19,0,2,0,0	0,84,0,0,0,28,3,0,0,0	0,418,0,0,0,0,299,0,191,0	183	219	1	1.0	1.0,0.609,0.0,0.049,NA,0.622,NA,NA,0.0,NA,0.868,NA,NA	NA,0.194,NA,NA,NA,1.0,0.012,NA,0.0,NA	0.148
459	"ENSG00000110958.15_1"	"PTGES3"	chr12	-	57059987	57060050	57064058	57064148	57058559	57058584	57065532	57065631	459	40,157,0,0,0,0,0,0,23,0,0,1,0	0,0,0,3,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,135,0,0	0,0,0,0,0,22,281,1,0,0	240	213	1	1.0	1.0,1.0,NA,0.0,NA,NA,NA,NA,1.0,NA,NA,1.0,NA	NA,NA,NA,NA,NA,0.0,0.0,0.992,NA,NA	0.469
460	"ENSG00000110958.15_1"	"PTGES3"	chr12	-	57064058	57064148	57065532	57065631	57059987	57060050	57066523	57066593	460	0,94,0,0,0,0,0,0,0,0,0,14,0	0,12,0,0,0,0,0,0,0,0,0,0,0	92,1,0,0,0,118,324,73,0,0	124,0,0,0,0,0,182,0,0,0	249	240	1	1.0	NA,0.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	0.417,1.0,NA,NA,NA,1.0,0.632,1.0,NA,NA	0.132
461	"ENSG00000110958.15_1"	"PTGES3"	chr12	-	57065532	57065593	57066523	57066593	57064058	57064148	57066735	57066849	461	0,59,0,0,0,5,0,0,0,12,0,0,0	3,82,0,0,0,0,0,0,0,0,0,14,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,12,0,0	220	211	1	1.0	0.0,0.408,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,0.0,NA	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.482
465	"ENSG00000055332.16_2"	"EIF2AK2"	chr2	-	37349648	37349807	37353431	37353554	37347101	37347282	37362626	37362689	465	17,0,0,0,0,78,0,0,16,0,0,0,0	0,0,0,0,0,0,0,0,0,0,148,0,0	0,0,0,0,0,0,0,0,0,0	0,86,0,0,0,0,0,0,0,0	273	309	1	1.0	1.0,NA,NA,NA,NA,1.0,NA,NA,1.0,NA,0.0,NA,NA	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	0.75
474	"ENSG00000170445.12_2"	"HARS"	chr5	-	140057492	140057600	140062684	140062804	140057239	140057338	140070439	140070529	474	0,32,0,0,0,6,0,0,0,5,0,0,0	0,12,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,14,0,0,0,0	205,0,0,0,0,0,141,1,0,0	270	258	1	1.0	NA,0.718,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA	0.0,NA,NA,NA,NA,1.0,0.0,0.0,NA,NA	0.656
480	"ENSG00000163138.18_2"	"PACRGL"	chr4	+	20709425	20709493	20711305	20711396	20706282	20706437	20714410	20714545	480	0,74,0,0,0,96,0,0,0,0,0,0,0	0,42,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,60,0,0,0,0	0,0,0,0,0,22,0,0,0,0	218	241	1	1.0	NA,0.661,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.751,NA,NA,NA,NA	0.08
481	"ENSG00000163138.18_2"	"PACRGL"	chr4	+	20709425	20709493	20714410	20714545	20706282	20706437	20715054	20715162	481	0,74,0,0,0,96,0,0,0,0,0,0,0	0,106,0,0,0,0,0,0,0,0,0,0,0	420,0,0,0,0,60,0,0,0,0	0,0,0,0,0,0,0,0,0,0	218	285	1	1.0	NA,0.477,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.262
488	"ENSG00000118473.21_1"	"SGIP1"	chr1	+	67099762	67099846	67101626	67101698	67098752	67098777	67105459	67105516	488	0,0,0,0,0,0,0,0,0,0,0,0,0	5,0,0,0,0,0,0,400,0,0,0,0,0	1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	234	222	1	1.0	0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-1.0
490	"ENSG00000118473.21_1"	"SGIP1"	chr1	+	67160121	67160187	67161116	67161176	67155872	67155999	67184976	67185088	490	0,0,0,0,0,0,0,0,0,0,77,0,0	0,0,0,0,0,190,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,126,0,1,0	216	210	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,0.0,NA	0.5
504	"ENSG00000169398.19_2"	"PTK2"	chr8	-	141754750	141754866	141756858	141756959	141753328	141753429	141762330	141762415	504	0,21,0,0,1,0,0,1,49,0,0,426,0	0,35,0,0,407,0,0,1,3,133,0,394,0	0,0,0,0,0,0,0,0,279,146	0,0,0,565,0,3,249,0,0,0	251	266	1	1.0	NA,0.389,NA,NA,0.003,NA,NA,0.515,0.945,0.0,NA,0.534,NA	NA,NA,NA,0.0,NA,0.0,0.0,NA,1.0,1.0	-0.002
505	"ENSG00000169398.19_2"	"PTK2"	chr8	-	141756858	141756959	141762330	141762415	141754750	141754866	141771263	141771361	505	0,1,0,0,0,0,0,0,0,0,0,422,0	0,0,0,0,0,1,0,0,47,0,0,0,0	0,0,0,0,0,80,52,0,0,50	0,0,0,1,0,72,210,0,0,162	235	251	1	1.0	NA,1.0,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA	NA,NA,NA,0.0,NA,0.543,0.209,NA,NA,0.248	0.25
506	"ENSG00000089123.15_2"	"TASP1"	chr20	-	13539654	13539761	13550153	13550233	13514668	13514788	13561543	13561628	506	0,0,0,12,87,0,0,0,0,0,209,0,0	0,0,0,0,0,0,0,0,13,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,48,0,0	230	257	1	1.0	NA,NA,NA,1.0,1.0,NA,NA,NA,0.0,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.75
508	"ENSG00000164398.12_2"	"ACSL6"	chr5	-	131310450	131310528	131310585	131310663	131308958	131309093	131312340	131312414	508	86,39,0,0,0,0,0,0,0,0,182,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,111,160,0,1,0	0,0,0,0,0,0,0,14,0,0	228	228	1	1.0	1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,1.0,NA,NA,NA,1.0,1.0,0.0,1.0,NA	0.2
510	"ENSG00000160917.14_1"	"CPSF4"	chr7	+	99047898	99047994	99048324	99048418	99045743	99045896	99049990	99050063	510	0,0,0,0,0,0,0,0,0,0,0,0,0	0,24,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,12,0,1,0,0	0,0,0,0,0,0,0,73,0,0	246	244	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,0.013,NA,NA	-0.506
515	"ENSG00000172005.10_1"	"MAL"	chr2	+	95713703	95713871	95715325	95715451	95691537	95691630	95719125	95719737	515	16,0,0,0,0,0,0,0,0,0,0,0,0	0,57,0,1,0,0,0,39,0,146,0,2,0	0,0,0,0,0,0,0,0,0,0	0,11,0,0,17,130,3,0,0,154	318	276	1	1.0	1.0,0.0,NA,0.0,NA,NA,NA,0.0,NA,0.0,NA,0.0,NA	NA,0.0,NA,NA,0.0,0.0,0.0,NA,NA,0.0	0.167
